time,I_cell,T_stack,P_ano,P_cat,m_dot_Osep,m_dot_Hsep,ARR1,ARR2,ARR3,ARR4,ARR5,ARR6,a1_upper,a1_lower,a2_upper,a2_lower,a3_upper,a3_lower,a4_upper,a4_lower,a5_upper,a5_lower,a6_upper,a6_lower,activation_arr1,activation_arr2,activation_arr3,activation_arr4,activation_arr5,activation_arr6,Fault_type
0.0,28.801439433248,312.730107471971,108495.754305265,1105004.24569474,0.01699150861053,0.01000849138947,0.0023817368856287,-6.23273982083136e-07,-6.6016689267888e-07,-6.01614540325017e-06,-6.01614540326792e-06,1.90688400544942,0.042450403662836,-0.042450403662836,0.0001722872158697,-0.0001722872158697,0.0001022468203651,-0.0001022468203651,0.0171822059498996,-0.0171822059498996,0.0102822821341237,-0.0102822821341237,4.48696183618802,-4.48696183618802,0,0,0,0,0,0,6
0.2,28.7391893075526,312.540399737923,108495.830261395,1105004.1697386,0.0169916605227903,0.0100083394772097,0.0259287054297785,4.29866254026674e-06,6.36876234801694e-05,-6.12866656965138e-05,-4.46211533326226e-05,7.11927558960431,0.0422925688934586,-0.0422925688934586,0.0001713797611605,-0.0001713797611605,0.0001028901499094,-0.0001028901499094,0.017131355119982,-0.017131355119982,0.01023249166892,-0.01023249166892,3.98662523746031,-3.98662523746031,0,0,0,0,0,1,6
0.4,28.6933233045998,312.400532950232,108495.837000422,1105004.16299958,0.0169916740008443,0.0100083259991558,0.034652719118842,1.89855643029215e-06,0.0003001294090286,-8.1529468609029e-05,3.61475485679964e-05,6.63978774895945,0.0421174903128097,-0.0421174903128097,0.0001708318925527,-0.0001708318925527,0.0001053974989056,-0.0001053974989056,0.0170752611418524,-0.0170752611418524,0.0101802007673605,-0.0101802007673605,3.79528606707808,-3.79528606707808,0,0,0,0,0,1,6
0.6,28.6595235431785,312.297412875361,108495.841966534,1105004.15803347,0.0169916839330678,0.0100083160669323,0.0326459028796465,1.05188785526915e-07,0.0006206527299753,-7.66072216810741e-05,0.0002676584622761,5.61002312157865,0.0418979343213479,-0.0418979343213479,0.0001701661514003,-0.0001701661514003,0.0001067900903091,-0.0001067900903091,0.0170054034648131,-0.0170054034648131,0.0101158546811263,-0.0101158546811263,3.73307677201211,-3.73307677201211,0,0,1,0,0,1,6
0.8,28.6346126403344,312.221385299586,108495.845626607,1105004.15437339,0.0169916912532142,0.0100083087467858,0.0214240745603047,-1.47026252686559e-06,0.0009113591557805,-5.02789800539041e-05,0.0006415109965856,3.78077958077346,0.0418892818612633,-0.0418892818612633,0.0001699702436579,-0.0001699702436579,0.0001076247936155,-0.0001076247936155,0.0170026655249101,-0.0170026655249101,0.0101191891571211,-0.0101191891571211,3.01459544333601,-3.01459544333601,0,0,1,0,0,1,6
1.0,28.6162512914859,312.165332339506,108495.848324365,1105004.15167563,0.0169916966487305,0.0100083033512695,0.0135113816065773,-1.04739539644788e-06,0.0010758315157417,-3.17236867420203e-05,0.0010833943893933,3.08189872661163,0.0417773927072412,-0.0417773927072412,0.0001696973644169,-0.0001696973644169,0.0001061863849938,-0.0001061863849938,0.0169672709172192,-0.0169672709172192,0.0100890690396557,-0.0100890690396557,3.2071163583682,-3.2071163583682,0,0,1,0,0,1,6
1.2,28.6027165884649,312.124006129127,108495.850312958,1105004.14968704,0.0169917006259152,0.0100082993740848,0.0031625654607352,-1.52063642172619e-06,0.0010399181863804,-7.61637527029613e-06,0.0015309719307484,1.66140169963156,0.0419636887748664,-0.0419636887748664,0.0001703465848887,-0.0001703465848887,0.0001043086373607,-0.0001043086373607,0.0170262433322188,-0.0170262433322188,0.0101511554870335,-0.0101511554870335,3.04575846129931,-3.04575846129931,0,0,1,0,0,1,6
1.4,28.5927392586865,312.093537540818,108495.851778878,1105004.14822112,0.0169917035577557,0.0100082964422443,0.0046207117572191,3.03053423703239e-07,0.0007709905110104,-1.08908294525591e-05,0.0018588610616952,2.37554980268691,0.0419288611067592,-0.0419288611067592,0.0001701166426769,-0.0001701166426769,0.0001004146149941,-0.0001004146149941,0.0170152077962087,-0.0170152077962087,0.0101399230213354,-0.0101399230213354,2.89658297298263,-2.89658297298263,0,0,1,0,0,1,6
1.6,28.5853840371566,312.07107396567,108495.852859543,1105004.14714046,0.0169917057190854,0.0100082942809146,0.0040291443560984,-3.26665845734468e-08,0.0002698392570736,-9.44774356646745e-06,0.0020059687550548,1.98275446606592,0.0416872133220284,-0.0416872133220284,0.0001695153841357,-0.0001695153841357,0.0001048832672233,-0.0001048832672233,0.0169388768102263,-0.0169388768102263,0.0100593407736708,-0.0100593407736708,3.41754143017606,-3.41754143017606,0,0,1,0,0,0,6
1.8,28.5799616705813,312.054512252126,108495.853656222,1105004.14634378,0.0169917073124441,0.0100082926875559,-0.0072671218377473,-1.77418723794524e-06,-0.0004168087903912,1.66791072779933e-05,0.0019147390282168,-0.104847342046997,0.0417232307498767,-0.0417232307498767,0.0001694662658781,-0.0001694662658781,0.0001100834769976,-0.0001100834769976,0.0169502533662124,-0.0169502533662124,0.0100622227030499,-0.0100622227030499,2.68274222107779,-2.68274222107779,0,0,1,0,0,0,6
2.0,28.5759641508724,312.042301805532,108495.854243556,1105004.14575644,0.0169917084871115,0.0100082915128885,-0.013215554406058,-9.92911126373096e-07,-0.0012038001156788,3.04453609273388e-05,0.0015009563485182,-0.662204823902656,0.042112213606143,-0.042112213606143,0.0001709784910888,-0.0001709784910888,0.0001157885852473,-0.0001157885852473,0.0170733625350229,-0.0170733625350229,0.0101730367674418,-0.0101730367674418,3.74442713202783,-3.74442713202783,0,0,0,0,0,0,6
2.2,28.5730170248079,312.03329941715,108495.854676561,1105004.14532344,0.016991709353121,0.010008290646879,0.0003244401976937,2.11753076994067e-06,-0.0019845850689415,-9.02137108580582e-07,0.0007260100481622,1.77092488816193,0.0422803468014984,-0.0422803468014984,0.0001713410408729,-0.0001713410408729,0.0001199129018859,-0.0001199129018859,0.0171268429545618,-0.0171268429545618,0.010211490982806,-0.010211490982806,3.15402155031599,-3.15402155031599,0,0,1,0,0,0,6
2.4,28.5708442660735,312.026662232787,108495.854995792,1105004.14500421,0.0169917099915833,0.0100082900084167,0.0169597246343055,2.71498717526668e-06,-0.0026452087247996,-3.95443603496962e-05,-0.0003311768282979,3.66514768037434,0.0413480657603238,-0.0413480657603238,0.0001689957704769,-0.0001689957704769,0.0001192437497552,-0.0001192437497552,0.0168324565322619,-0.0168324565322619,0.0099009514924603,-0.0099009514924603,5.2607408868587,-5.2607408868587,0,0,1,0,0,0,6
2.6,28.5692423942753,312.021768841185,108495.855231146,1105004.14476885,0.0169917104622911,0.0100082895377089,-0.0139400204392911,-4.85372784919147e-06,-0.0030764288301861,3.15798686271476e-05,-0.0014661284728199,-2.67615585216766,0.0418811553119973,-0.0418811553119973,0.0001703562242489,-0.0001703562242489,0.0001187157878638,-0.0001187157878638,0.0170001894748312,-0.0170001894748312,0.0100533734443013,-0.0100533734443013,4.14277189336814,-4.14277189336814,0,0,1,0,0,0,6
2.8,28.5680614033572,312.018161094551,108495.855404662,1105004.14459534,0.0169917108093235,0.0100082891906765,-0.0105695102957229,4.44971169200329e-07,-0.0031646073995747,2.39769291627725e-05,-0.0027407854608809,-0.271928548029709,0.0420385220244896,-0.0420385220244896,0.0001705619947632,-0.0001705619947632,0.0001158287347887,-0.0001158287347887,0.0170500242194338,-0.0170500242194338,0.0100908421839183,-0.0100908421839183,3.11179872769348,-3.11179872769348,0,0,1,0,0,0,6
3.0,28.5671907059691,312.015501214431,108495.855532588,1105004.14446741,0.0169917110651765,0.0100082889348235,-0.0012207126950749,1.43934844085693e-06,-0.0028679627306254,2.45450122110129e-06,-0.0039377461418765,0.89100343128095,0.041382221353749,-0.041382221353749,0.0001688838187781,-0.0001688838187781,0.0001082535019699,-0.0001082535019699,0.0168432075237227,-0.0168432075237227,0.0098765763229846,-0.0098765763229846,4.46416316878212,-4.46416316878212,0,0,1,0,0,0,6
3.2,28.5665487735448,312.013540167087,108495.855626904,1105004.1443731,0.0169917112538073,0.0100082887461927,-0.0245831335139206,-3.76365317700595e-06,-0.0021749267722539,5.61927328488897e-05,-0.004806846972827,-3.87106741114882,0.041593360317087,-0.041593360317087,0.0001691942113214,-0.0001691942113214,0.0001001218587455,-0.0001001218587455,0.0169094736929706,-0.0169094736929706,0.0099418833924735,-0.0099418833924735,3.21238685237284,-3.21238685237284,0,0,1,0,0,0,6
3.4,28.5660754998063,312.012094347577,108495.855696439,1105004.14430356,0.016991711392878,0.010008288607122,-0.030694249783116,-1.15350662848574e-06,-0.0011102772114177,7.0377576182943e-05,-0.0053137278882317,-3.74688979372989,0.0422978179505142,-0.0422978179505142,0.0001718191537238,-0.0001718191537238,0.0001099656820088,-0.0001099656820088,0.0171324262954624,-0.0171324262954624,0.0101713049194361,-0.0101713049194361,4.69979093488618,-4.69979093488618,0,0,1,0,0,0,6
3.6,28.565726571458,312.011028389627,108495.855747705,1105004.14425229,0.0169917114954101,0.0100082885045899,-0.0030491489751944,4.27216741444422e-06,0.0002322134475515,6.40196325633614e-06,-0.0053799563004681,1.04460657889771,0.0419709627575011,-0.0419709627575011,0.0001704836184194,-0.0001704836184194,0.0001175544315804,-0.0001175544315804,0.0170286047798365,-0.0170286047798365,0.0100815085925075,-0.0100815085925075,3.60443749793936,-3.60443749793936,0,0,1,0,0,0,6
3.8,28.5654693183332,312.010242491855,108495.855785502,1105004.1442145,0.0169917115710035,0.0100082884289965,0.0007823507957823,5.88787265183414e-07,0.0017095828863456,-2.26768227102697e-06,-0.004805056510777,-0.229517961029501,0.0417007104602614,-0.0417007104602614,0.0001695816148766,-0.0001695816148766,0.0001252300409204,-0.0001252300409204,0.0169432261040466,-0.0169432261040466,0.010016942790243,-0.010016942790243,3.40636440249716,-3.40636440249716,0,0,1,0,0,0,6
4.0,28.5652796540853,312.009663073781,108495.855813368,1105004.14418663,0.016991711626736,0.010008288373264,-0.0088353641666689,-1.55464802896566e-06,0.0031703182063762,2.00610238482826e-05,-0.0036094378232857,-2.11006426135917,0.0421253800318632,-0.0421253800318632,0.0001710480024431,-0.0001710480024431,0.0001335469270249,-0.0001335469270249,0.0170775226636933,-0.0170775226636933,0.0101771905823272,-0.0101771905823272,3.88887084750594,-3.88887084750594,0,0,1,0,0,0,6
