time,I_cell,T_stack,P_ano,P_cat,m_dot_Osep,m_dot_Hsep,ARR1,ARR2,ARR3,ARR4,ARR5,ARR6,a1_upper,a1_lower,a2_upper,a2_lower,a3_upper,a3_lower,a4_upper,a4_lower,a5_upper,a5_lower,a6_upper,a6_lower,activation_arr1,activation_arr2,activation_arr3,activation_arr4,activation_arr5,activation_arr6,Fault_type
0.0,31.230959562156,311.635876963196,108495.525510001,1105004.47449,0.0169910510200025,0.0100089489799975,0.0005315773943398,-8.28565146007529e-07,-8.38642869650359e-07,-1.29326240103569e-06,-1.29326240100537e-06,-0.583551954922232,0.0436326729164935,-0.0436326729164935,0.0001705083916985,-0.0001705083916985,0.0001006573930315,-0.0001006573930315,0.0170455950879193,-0.0170455950879193,0.0101465914866942,-0.0101465914866942,3.35990301689149,-3.35990301689149,0,0,0,0,0,0,3
0.2,31.2799940845355,311.771050848198,108495.462223835,1105004.53777616,0.0169909244476701,0.0100090755523301,0.0057020966595811,4.92436984199195e-07,1.11266148203896e-06,-1.32444774828236e-05,-1.32444774827971e-05,0.166544532788359,0.0438901186970124,-0.0438901186970124,0.0001714235092233,-0.0001714235092233,0.0001014912267836,-0.0001014912267836,0.0171272011807421,-0.0171272011807421,0.0102284521164777,-0.0102284521164777,4.13137401332443,-4.13137401332443,0,0,0,0,0,0,3
0.4,31.3161830527498,311.870764458708,108495.456907065,1105004.54309294,0.0169909138141293,0.0100090861858705,0.0208876264541931,2.23046913531912e-06,2.46362712402093e-06,-4.81957002270806e-05,-4.81957002270966e-05,2.98651373804618,0.0436214034546676,-0.0436214034546676,0.0001705609687567,-0.0001705609687567,0.0001006246378671,-0.0001006246378671,0.0170392583774829,-0.0170392583774829,0.0101405306972687,-0.0101405306972687,3.22375238164719,-3.22375238164719,0,0,0,0,0,0,3
0.6,31.3428882343043,311.944320255402,108495.452983599,1105004.5470164,0.0169909059671981,0.0100090940328019,0.019269608048492,-4.20520552253326e-07,-3.25020890666654e-07,-4.26445603204389e-05,-4.26445603204551e-05,2.148881770142,0.0439297569641648,-0.0439297569641648,0.0001715420103433,-0.0001715420103433,0.0001016069008997,-0.0001016069008997,0.0171352857992806,-0.0171352857992806,0.0102365738992452,-0.0102365738992452,4.03911915203839,-4.03911915203839,0,0,0,0,0,0,3
0.8,31.3625931313049,311.998580277857,108495.450088587,1105004.54991141,0.0169909001771733,0.0100090998228267,0.0322169299502283,1.9645996874587e-06,1.78675090614094e-06,-7.05763032864382e-05,-7.0576303286412e-05,4.86247037667079,0.0433756224337934,-0.0433756224337934,0.0001699468322711,-0.0001699468322711,0.0001000105954821,-0.0001000105954821,0.0169547894107422,-0.0169547894107422,0.0100560891544468,-0.0100560891544468,4.2174329066511,-4.2174329066511,0,0,0,0,0,0,3
1.0,31.3771317400479,312.038606396597,108495.44795259,1105004.55204741,0.0169908959051802,0.0100091040948198,0.0162465936081855,-2.71556808569105e-06,-2.75924338230826e-06,-2.98120444091721e-05,-2.98120444091348e-05,1.48623381617982,0.0434127867165607,-0.0434127867165607,0.0001696076142353,-0.0001696076142353,9.96731229990809e-05,-9.96731229990809e-05,0.0169638657857985,-0.0169638657857985,0.0100651741204812,-0.0100651741204812,3.07122516483661,-3.07122516483661,0,0,0,0,0,0,3
1.2,31.3878580284567,312.068132580307,108495.446376692,1105004.55362331,0.0169908927533833,0.0100091072466167,0.007277729996425,-1.65178393965867e-06,-1.61655950269185e-06,-5.47666793336566e-06,-5.47666793334911e-06,1.033186339192,0.0435848201429068,-0.0435848201429068,0.0001702523630734,-0.0001702523630734,0.0001003177630971,-0.0001003177630971,0.0170171863984983,-0.0170171863984983,0.0101185010714444,-0.0101185010714444,3.4508482296417,-3.4508482296417,0,0,0,0,0,0,3
1.4,31.3957713686974,312.089913258459,108495.445214067,1105004.55478593,0.0169908904281349,0.0100091095718651,0.0089072559877868,9.16860003055408e-08,7.76820035657758e-08,-6.73774536091653e-06,-6.73774536092541e-06,1.78129664463606,0.0435757069480017,-0.0435757069480017,0.0001700984671274,-0.0001700984671274,0.0001001632877836,-0.0001001632877836,0.017014369618572,-0.017014369618572,0.0101156889675928,-0.0101156889675928,2.91909874394002,-2.91909874394002,0,0,0,0,0,0,3
1.6,31.4016092899187,312.105980290359,108495.444356362,1105004.55564364,0.0169908887127233,0.0100091112872766,0.0093570043082213,1.65878275366844e-08,-2.76299423951016e-08,-6.6555281729235e-06,-6.65552817291118e-06,1.65173227229633,0.0433449919869337,-0.0433449919869337,0.0001695542804066,-0.0001695542804066,9.96191511047571e-05,-9.96191511047571e-05,0.0169428892186222,-0.0169428892186222,0.0100442120173356,-0.0100442120173356,3.4040645978616,-3.4040645978616,0,0,0,0,0,0,3
1.8,31.4059160213678,312.117832519679,108495.443723617,1105004.55627638,0.0169908874472345,0.0100091125527655,-0.0010822359104479,-1.62256977276348e-06,-1.54895588677987e-06,1.69589640883115e-05,1.69589640882938e-05,-0.194726960848185,0.0433981835903484,-0.0433981835903484,0.0001696422087773,-0.0001696422087773,9.97077743709887e-05,-9.97077743709887e-05,0.0169642541070331,-0.0169642541070331,0.0100655794506445,-0.0100655794506445,3.07512874187533,-3.07512874187533,0,0,0,0,0,0,3
