time,I_cell,T_stack,P_ano,P_cat,m_dot_Osep,m_dot_Hsep,ARR1,ARR2,ARR3,ARR4,ARR5,ARR6,a1_upper,a1_lower,a2_upper,a2_lower,a3_upper,a3_lower,a4_upper,a4_lower,a5_upper,a5_lower,a6_upper,a6_lower,activation_arr1,activation_arr2,activation_arr3,activation_arr4,activation_arr5,activation_arr6,Fault_type
0.0,47.3221804772628,312.661443935006,108493.169270855,1105006.83072914,0.0169863385417107,0.0100136614582893,0.0169649241585937,3.11263139167594e-07,6.69089792774982e-08,-4.22080217488597e-05,-4.22080217486397e-05,4.05148968429838,0.0521969569706521,-0.0521969569706521,0.0001696977419189,-0.0001696977419189,9.97534770397827e-05,-9.97534770397827e-05,0.0169394970359739,-0.0169394970359739,0.0100499702285937,-0.0100499702285937,5.01841833167914,-5.01841833167914,0,0,0,0,0,0,5
0.2,47.3855311221876,312.773447882274,108492.330255743,1105007.66974426,0.0169846605114858,0.0100153394885141,0.0031427257767164,-3.95704719552236e-06,-7.36807140857035e-07,-7.25860030625066e-06,-7.25860030610253e-06,1.0498764430156,0.0521857807698091,-0.0521857807698091,0.0001693835405137,-0.0001693835405137,9.94789515350351e-05,-9.94789515350351e-05,0.0169339608910435,-0.0169339608910435,0.0100478086024454,-0.0100478086024454,4.44486483508098,-4.44486483508098,0,0,0,0,0,0,5
0.4,47.4324542862664,312.856368297666,108491.526299997,1105008.4737,0.0169830525999935,0.0100169474000065,-0.0066080970679654,-4.94006987612328e-06,1.62259833380074e-06,1.74425733570843e-05,1.74425733572102e-05,0.538610600677589,0.0523689684594899,-0.0523689684594899,0.0001701005135538,-0.0001701005135538,0.0001002714631126,-0.0001002714631126,0.01699433324209,-0.01699433324209,0.010111414463503,-0.010111414463503,4.96288104141588,-4.96288104141588,0,0,0,0,0,0,5
0.6,47.4672056616106,312.917757371648,108490.723169709,1105009.27683029,0.0169814463394178,0.0100185536605822,-0.0051616214202798,-4.60180614628754e-06,5.12150402041354e-06,1.35730156805546e-05,1.35730156806289e-05,1.51442871234002,0.0528417465758352,-0.0528417465758352,0.000171955090671,-0.000171955090671,0.0001021415088232,-0.0001021415088232,0.0171538975207184,-0.0171538975207184,0.0102742089321492,-0.0102742089321492,5.86343058756203,-5.86343058756203,0,0,0,0,0,0,5
0.8,47.4929403466291,312.963206106804,108489.920802581,1105010.07919742,0.0169798416051615,0.0100201583948385,0.0163401744221599,-2.55394738478995e-06,1.0036906479966e-05,-4.21434749309715e-05,-4.21434749308981e-05,5.37635581094156,0.052603923516057,-0.052603923516057,0.0001709755605363,-0.0001709755605363,0.0001010963862087,-0.0001010963862087,0.0170710826856434,-0.0170710826856434,0.0101946212176636,-0.0101946212176636,4.68049320055641,-4.68049320055641,0,0,0,0,0,0,5
1.0,47.5119966323463,312.996853649854,108489.11911298,1105010.88088702,0.0169782382259599,0.01002176177404,0.0204364698204181,-7.14059455225973e-06,8.56234090265642e-06,-5.27294899274943e-05,-5.27294899274459e-05,4.69071048514239,0.0524132386042755,-0.0524132386042755,0.0001702759974959,-0.0001702759974959,0.0001004135427332,-0.0001004135427332,0.0170045532077527,-0.0170045532077527,0.0101313161353472,-0.0101313161353472,4.54981696723843,-4.54981696723843,0,0,0,0,0,0,5
1.2,47.5261069906884,313.021764328481,108488.318008263,1105011.68199174,0.0169766360165256,0.0100233639834744,0.0148952521344767,-1.04434368746595e-05,8.52258463518734e-06,-3.8427240726993e-05,-3.84272407269613e-05,3.56861297768346,0.0526107969077579,-0.0526107969077579,0.0001709075035864,-0.0001709075035864,0.0001011417330702,-0.0001011417330702,0.0170702687408533,-0.0170702687408533,0.0102002537116204,-0.0102002537116204,4.84675001964032,-4.84675001964032,0,0,0,0,0,0,5
1.4,47.5365547765704,313.040206763954,108487.517398195,1105012.4826018,0.0169750347963908,0.0100249652036092,0.0197643396363758,-1.01967210184564e-05,1.18889846711005e-05,-5.10274688907537e-05,-5.10274688907478e-05,5.0247133359236,0.0523102965557235,-0.0523102965557235,0.0001700031413031,-0.0001700031413031,0.0001001727274635,-0.0001001727274635,0.0169663606541567,-0.0169663606541567,0.0100995656786149,-0.0100995656786149,4.93107079583821,-4.93107079583821,0,0,0,0,0,0,5
1.6,47.5442905139086,313.053860497154,108486.717199955,1105013.28280005,0.0169734343999091,0.0100265656000909,0.0099656982506538,-1.44037843463943e-05,1.10095648199988e-05,-2.57548463951383e-05,-2.57548463951009e-05,2.95243261488283,0.0522061338654879,-0.0522061338654879,0.000169472868373,-0.000169472868373,9.96593185547337e-05,-9.96593185547337e-05,0.0169294090771279,-0.0169294090771279,0.0100658324989107,-0.0100658324989107,4.33344534299673,-4.33344534299673,0,0,0,0,0,0,5
1.8,47.5500181364728,313.063968955605,108485.917340368,1105014.08265963,0.0169718346807351,0.0100281653192649,-0.0011391453659312,-1.63044955775337e-05,1.24642027254323e-05,2.8391413435832e-06,2.83914134361174e-06,1.59499851645609,0.0524291905649238,-0.0524291905649238,0.0001702844060147,-0.0001702844060147,0.00010056714292,-0.00010056714292,0.0170035796106905,-0.0170035796106905,0.0101432200677321,-0.0101432200677321,4.83373248473987,-4.83373248473987,0,0,0,0,0,0,5
2.0,47.5542589174911,313.071452697725,108485.117756488,1105014.88224351,0.0169702355129758,0.0100297644870242,0.0011242974679131,-1.55767995416356e-05,1.6356434548882e-05,-2.96585184578346e-06,-2.9658518457794e-06,2.65196152060344,0.0523905712362794,-0.0523905712362794,0.0001700289000923,-0.0001700289000923,0.0001002470235931,-0.0001002470235931,0.0169888373647186,-0.0169888373647186,0.0101316937481243,-0.0101316937481243,4.19678204374552,-4.19678204374552,0,0,0,0,0,0,5
2.2,47.5573988443007,313.076993250335,108484.31839522,1105015.68160478,0.0169686367904402,0.0100313632095598,0.0009623331509968,-1.75927044442152e-05,1.75336422805288e-05,-2.526087786775e-06,-2.52608778677472e-06,2.26220949332607,0.0519810931292832,-0.0519810931292832,0.0001689449505691,-0.0001689449505691,9.91791778551789e-05,-9.91791778551789e-05,0.0168484307538553,-0.0168484307538553,0.0099945021682801,-0.0099945021682801,5.25217817203347,-5.25217817203347,0,0,0,0,0,0,5
